question,answer
I want to go eat so please find me a restaurant in the South. Money is no object so something expensive please,"Sure, I found Chinese, Italian, Indian and Mexican restaurants. What sounds good?"
Any of those sound good what do you recommend? I just need the address and type of food they serve.,I'd recommend the Good Luck Chinese Takeaway. They serve Chinese cuisine at 82 Cherry Hinton Road Cherry Hinton.
Also need a hotel in the same area and same price range.,"Okay, I have one match. It's The Lensfield Hotel and it is 3 stars. Would you like me to make a reservation for you?"
I need to go to london kings cross by train,Okay! Do you know where you want to depart from or the day of the trip?
yeah. Cambridge to london kings cross.The train should leave after 15:30 on Friday,TR6626 leaves Cambridge on Friday at 17:00. Would that work for you?
Anything leaving a little bit earlier but after 15:30?,"Actually, that is the earliest train available that leaves after 15:30. The next train before that departs at 15:00 which wouldn't fit your criteria. Would you like to book any tickets?"
I guess that will have to do. Go ahead and book it.,The booking was successful. Your reference number is 23ELORQB .
I also need a place to stay.,"I can help you with that, but let me gather a few more details. What area of town would you like to visit?"
"The North, please. Also, I would like a guesthouse in the cheap price range.",How many stars would you like?
I'm trying to take a train from bishops stortford to cambridge,"Okay great, there are plenty of options for you. Did you have a certain day and time in mind for departure?"
I want to leave on monday after 18:30.,"There is a train that leaves at 19:29, would you like to book it?"
What is the arrival time? I also need the train ID and price.,Your arrival time is 20:07 on train TR5806. Total price is 10.10 pounds. Would you like me to book a ticket?
"No that won't be necessary. I would like to find a place to stay though, and I'll need free parking.","Indeed, we have many options with free parking. Would you prefer a guesthouse or a hotel?"
I am looking for a free entertainment.,What did you have in mind?
Never mind that for now. I need a hotel in the centre that includes free wifi and in the expensive price range.,How about the gonville hotel?
"That's fine. I'll need it booked for Sunday, 3 nights, and 6 people, please?",Sure thing I have your reservation number. It is FVN5JEV0 .
hi how are you ? may i help you sir?,Is there anything else I can help you with today?
Are there any trains on Monday?,"Yes, there are 404 of them. Where are you heading?"
I'm heading to cambridge from peterborough.,What day and time would you like to leave?
I want to arrive at 19:45. I would like a ticket for 1 person.,I have several trains available arriving by that time. What time would you like to leave?
It doesn't matter what time I leave as long as I arrive by 19:45. After you book me a ticket can you provide me with the reference number please.,I have booked train TR7917 and it leaves at 18:48. The reference number is 78GFL146 .
I also need a 3 star guesthouse to stay at. Internet and parking are not important to me.,Well I have several options that are all moderately priced. What area of town would you like to stay in?
"ANy area is fine, I'll go with what you recommend.",I found you the hobsons house in the west side of town. Would you like me to book a room for you?
I am hoping you might be able to help me find a place to stay last minute. I am on a bit of a budget so I need something moderate.,"I have three hotels available. The Ashley Hotel, Cityroomz, and Lovell Lodge. Do you need parking ?"
I need one in the centre and has free wifi.,"Then Cityroomz is just for you! It is located at sleeperz hotel, station road. Do you need more information or do you want to book a room?"
i need info about cityroomz,"Cityroomz is a moderate priced hotel located at sleeperz hotel, station road in the centre. Free internet."
Thank you. Is it considered a hotel or guesthouse?,"cityroomz is a hotel, the address is sleeperz hotel, station road"
"Hi, I am planning a trip and could use some advice on a place to stay.",Sure. What is your price range and what side of town will you be interested in?
I would like a moderate price hotel in Cambridge.,I have some moderate priced hotels in the north and center. Do you have a location preference?
