question,answer
Can I ask you for a restaurant suggestion in the north today?,"Okay, there are 9 different available restaurants. What type of food would you like to eat?"
What types of expensive restaurants are in that part of town?,"I have Asian Oriental, Chinese, French, Italian and Indian. Any preference?"
I would like to try French and I need a reservation for 2 people at 12:45 on Friday.,I have booked you for Restaurant Two Two. The table will be reserved 15 minutes after 12:45. Reference number is 6BD74VBB . Is there anything else I can do?
I am looking for a train going to Cambridge and should depart from King Lynn arriving by 08:15,What day will you be traveling?
I would like to come visit cambridge and need a train.,Where will you be departing from?
I am leaving from Birmingham New Street and want to leave on Tuesday.,"Sure, is there a particular time you'd like to either arrive or leave by?"
I need a train that will leave after 12:15 please.,"TR0734 leaves at 12:40, would that be okay?"
"Yes, can you please make a booking for 4 people?","Okay, I've done that for you. Your reference number is G1ZZIBBD"
I need to book a train.,"Where are you departing from, and what is your destination?"
I'm at Bishops Stortford and would like to go to Cambridge.,The travel time for that route is 38 minutes. What day would you be traveling?
I would like to travel this Wednesday and need to leave after 08:15.,"There are 8 trains that leave after 8:15, did you have a specific arrival time in mind?"
"No, anytime after 8:15 is fine. Maybe the first train after that time.",Okay I have the 9:29 that arrives at 10:07. Would you like to book that?
I am trying to find a train leaving after 15:15 to go to broxbourne.,TR5694 cambridge broxbourne friday 16:01 17:01 17.90 pounds 60 minutes
Is there any that are closer to leaving at 15:15?,Which day were you planning to travel to Broxbourne?
I am looking at traveling on Sunday.,"Please confirm you are leaving from Cambridge. If yes, TR6870 leaving 16:01, hourly, is the closest time. 15:01 is too early."
"Yes, I am leaving from Cambrige. How long is the travel time?","Booking was successful, the total fee is 14.32 GBP payable at the station . Reference number is : EWSOVUHU ."
I am looking for a train leaving after 16:15 on friday.,Where will you be traveling from and to?
The train should depart from cambridge and arrive at leicester.,Okay. The TR0094 meets your criteria. Would you like more information or would you like to book tickets?
book for 1 person and get me reference number,"Okay, your ticket is booked! Reference number UYWWVHK8 . Can I be of any further help?"
Yes please. I'm looking for a good museum in town. Can you suggest one that you like?,Are you looking for one in a particular area?
I'm looking for a boat attraction in the south.,There are plenty attractions to choose from.
Any in the south?,I am not finding a boat attraction in the South. There are other types of attractions. Did you have anything else in mind?
"Sure, how about a theatre attraction?",The Junction is a theatre in the south side on Clifton Way. Would you like more information about it?
"Okay, thank you. May I get the entrance fee please? And also the address?","I'm sorry, I not have the information about the entry fee."
I would like a train going to kings lynn.,The TR3112 will get you there by 05:58. Will that work?
I don't want to leave until after 17:30.,"Okay, there are many options for you to leave after 17:30 to Kings Lynn. Where are you departing from?"
From Cambridge.,What day will you travel?
I'll be leaving on Tuesday,Great. There are several trains available. What time would you like to leave by?
I would like to leave after 17:30.,"I can get you a ticket on TR9452 it will arrive by 18:58, how many tickets please?"
I just need one ticket for myself. Can I get a reference number?,"Booking was successful, the total fee is 9.8 GBP payable at the station. Reference number is : E9TVYR9Y . You are all set. Is there anything more I can help you with?"
I am also looking for a hotel in the north with 4 stars and free parking. I would like to book for 2 nights starting sunday.,"Sounds like your in a hurry, lets find a place before booking. Right now I see nothing that matches you search for hotel or guesthouse."
I am looking for information in Cambridge.,There's a lot to do in cambridge. Are you looking for a ceratin type of attraction there?
I would like a train,Where will you be departing from and on what day?
"I want to leave bishops stortford on Monday, going to Cambridge.",The TR1827 arrives in Cambridge from Bishops Stortford at 14:07 is 38 minutes long and cost 10.10'lbs. Does this work for you?
"Yes, thank you. Are there any theatre on the east side of town?",there are no theatre in the east
Can you locate me a restaurant within 1 mile of the train station.,I'm sorry there are many choices. Can you narrow it down for me a little bit.
Not worried about food. I actually need to find some entertainment.,"I have 5 theatres in town, but they are all in the centre of town or the south."
I need a train to leave from cambridge after 15:30.,"Ok, lets get you set up, where are you going and on what day?"
I will be leaving on saturday and going to london liverpool street.,I would recommend TR4859 which leaves Cambridge at 15:59 and arrives at London Liverpool Street at 17:27.
That sounds fine. Can you reserve 6 tickets for me please?,You're all booked. TR4859 for 6 people will be 79.67 GBP. Your reference number is CTETVS75 . Is there anything else I can help you with today?
I am looking for places to go in town. The attraction should be in the type of museum,There are 23 museums in cambridge. Are you interested in a particular type of one in a certain part of town?
"Hi there, I'm in the centre of town and I'm bored. Can you tell me about what sorts of things to do there are around here?","There are museums, concert hall, cinema, and boating. What kind of attraction do you find interesting?"
