question,answer
I would like to know more about a restaurant called the panahar if you could help?,Sure! The Panahar is an expensive Indian restaurant in the centre of town. Would you like the phone number or address?
"No thank you, can you book a table for 3 Friday at 18:30?",Booking was successful. The table will be reserved for 15 minutes. Reference number is : 3DNKJLT9 . Is there anything else I can assist you with today?
I am also needing a place to go for entertainment. Can you help me find a place?,Do you have an area or type of attraction in mind? Funky fun house on the east side of town is fun for kids.
Hi! I'm looking for a guesthouse.,"We have 24, do you care about price or part of town?"
I want it to be located in the centre.,Great! I have two guesthouses in the Centre area; Alexander Bed and Breakfast with 4 stars and El Shaddai with 0. Would you like more information on either one?
Can I get more info on the Alexander bed and breakfast please?,The alexander bed and breakfast guesthouse. It is located in the centre of town and is cheap priced with 4 stars. Would you like reservations?
Yes please. I need it for 4 nights starting Sunday. Just for me.,Booking was successful. Reference number is : ZPDWV18R . anything else?
I need to find an expensive restaurant in Cambridge located somewhere in the north.,"What type of food would you like? There are asian oriental, chinese, european and french restaurants available."
I'm not particular on the type of food. Could you recommend something and book a table for 1 person at 19:30 on tuesday.,I can book you a table for Tuesday at a Chinese restaurant in the north named the Hot Spot. Shall I do that?
"Yes please, book me a table for one at 19:30",Your reservation has been made. The table will be reserved for 15 minutes. Your reference number is 8JGOXQPX . Is there anything else today?
I would like to find a place to visit in the same area as the restaurant.,"There are many attractions to choose from,what did you have in mmind ?"
"I don't really care, do you have any recommendations?","There are four attractions in the north. A boat, a park, and two swimming pools. Which would you like?"
"Yes, Hi! I am looking for a hotel in the tampa bay area.",You did not read the directions of this hit. There is no Tampa bay area. Please read the directions next time.
"i'm sorry, dude. i'm from florida so i'm not very smart. i'm trying to get from cambridge to stevenage.",If you would like to take a train from Cambridge to Stevenage there is one leaving Friday at 05:21 arriving by 06:10. Does that work?
I would like to leave on Sunday and arrive by 18:45. I need tickets for 8 people. Could you make the reservation and provide a reference number?,I can get you on TR0523 arriving at Stevenage by 14:10. How many tickets will you need?
"8 tickets please, and I will need the reference number.",Your booking was successful. The total fee is 81.92 GBP which can be paid at the station. The reference number is 1A9JYQS7 .
I need a place to stay that includes free parking and should be in the west please.,"finches bed and breakfast is a guesthouse located in the west, it's fairly cheap too!"
Does it have free wifi?,"Yes, it does."
Great! I would like to make a booking for 8 people for 2 nights on Sunday.,I was able to book your party of 8 into Finches Bed and Breakfast starting Sunday for 2 nights. Reference: ZBJ8XF6G . Is there anything more I can assist with today?
Could you help me find an interesting museum?,Cambridge museum of technology looks like a good place to check out.
"Hello, I am traveling soon and can't wait to see some local tourist attractions. Can you help me find a place to stay when I am there?",Do you have a preference in area?
"No, I don''t have an area preference. I would like to stay in a guesthouse with at 4 star rating. I also need WiFi.",I would suggest the acorn guest house would you like the info?
Is there another nearby option?,"Yes, there are several options. They are all priced in either the cheap or moderate price range. Do you have a preference?"
"I have no price range preference, do any have free parking?",The Allenbell is in east. It has free wifi and parking. Would you like me to book that for you?
